,open-1,open-2,open-3,pctchg-1,pctchg-2,pctchg-3,vol-1,vol-2,vol-3,name-1,name-2,name-3,industry-1,industry-2,industry-3,pctchg-0
20190712,3.79,3.78,3.8,-0.2646,0.2653,-0.5277,342571.6,382793.49,510247.72,0.29210757787499997,0.19525780522499997,0.23213093077500002,0.5386574810624999,0.532232423380357,0.5319301425410714,0.7958
20190715,3.78,3.79,3.78,0.7958,-0.2646,0.2653,507258.88,342571.6,382793.49,0.17104856152499998,0.20916703927499997,0.24069905722499998,0.6680136985660714,0.6144775809928571,0.5600760738874999,0.0
20190716,3.79,3.78,3.79,0.0,0.7958,-0.2646,612047.35,507258.88,342571.6,0.24975252210000004,0.17104856152499998,0.20916703927499997,0.7409512085071428,0.6680136985660714,0.6144775809928571,0.0
20190717,3.8,3.79,3.78,0.0,0.0,0.7958,271699.67,612047.35,507258.88,0.35228797425,0.24975252210000004,0.17104856152499998,0.7371258645285714,0.7409512085071428,0.6680136985660714,-0.5263
20190718,3.79,3.8,3.79,-0.5263,0.0,0.0,314865.32,271699.67,612047.35,0.332179455,0.35228797425,0.24975252210000004,0.7015789809053571,0.7371258645285714,0.7409512085071428,-0.5291
20190719,3.78,3.79,3.8,-0.5291,-0.5263,0.0,371670.76,314865.32,271699.67,0.30736119525,0.332179455,0.35228797425,0.714780595975,0.7015789809053571,0.7371258645285714,0.5319
20190722,3.77,3.78,3.79,0.5319,-0.5291,-0.5263,423491.65,371670.76,314865.32,0.22252669065,0.27529257765000004,0.31927627085,0.7497432608125,0.7136736578416666,0.7258623151125,0.2646
20190723,3.78,3.77,3.78,0.2646,0.5319,-0.5291,731289.99,423491.65,371670.76,0.26412368135000003,0.22252669065,0.27529257765000004,0.7223388464173076,0.7497432608125,0.7136736578416666,0.2639
20190724,3.79,3.78,3.77,0.2639,0.2646,0.5319,449192.33,731289.99,423491.65,0.22532306775,0.26412368135000003,0.22252669065,0.7149363740945512,0.7223388464173076,0.7497432608125,0.2632
20190725,3.81,3.79,3.78,0.2632,0.2639,0.2646,647605.88,449192.33,731289.99,0.17907235634999996,0.22532306775,0.26412368135000003,0.7177832860596154,0.7149363740945512,0.7223388464173076,1.0499
20190726,3.81,3.81,3.79,1.0499,0.2632,0.2639,585453.68,647605.88,449192.33,0.20810842715,0.17907235634999996,0.22532306775,0.7460235275624999,0.7177832860596154,0.7149363740945512,0.5195
20190729,3.84,3.81,3.81,0.5195,1.0499,0.2632,852745.32,585453.68,647605.88,0.1610227118,0.1828597104,0.1999400046,0.5906565602430769,0.6973623792492307,0.7025856664532051,1.8088
